Speed	av	del_av	ar	del_ar	PFLow	PFeHigh	P_g(mJ=-1)	P_g(mJ=0)	P_g(mJ=1)	P_e(mJ'=0)
-48.256499999999996	-5497.488583757178	122.6721848365285	5501.748013672782	122.83353458594264	0.9834734150359109	0.016526584964085763	0.33465282749825576	0.3141646085277977	0.3346559790098572	0.016526584964085763
-38.605199999999996	-8139.557553961706	136.89397227297903	8150.126296730927	137.09344292264086	0.9796457839841675	0.020354216015829076	0.35213398230098225	0.2753896681343589	0.35212213354882577	0.020354216015829076
-28.953899999999997	-10566.278266211535	223.46808615000492	10521.75438063966	223.71160541997028	0.9742251671352444	0.02577483286474991	0.33623971160310195	0.301649255858432	0.336336199673711	0.02577483286474991
-24.128249999999998	-13864.816878931413	258.9687794347795	13870.246202995844	259.2409785084785	0.9690857336436438	0.030914266356349834	0.33370770827296947	0.30163036137726135	0.33374766399341244	0.030914266356349834
-19.302599999999998	-11825.459809551036	287.7794188449757	11824.754077342046	288.17794683906743	0.9706761493154353	0.029323850684558426	0.30731144993120424	0.35650305998844334	0.3068616393957877	0.029323850684558426
-14.476949999999999	-11645.049472193425	248.51775381601738	11567.921035295538	248.08872272165578	0.9712597457320655	0.02874025426792865	0.3090127125352092	0.3529617058818182	0.30928532731503794	0.02874025426792865
-9.651299999999999	-3136.8805344518523	188.52562952451277	3139.436462473938	188.89641184053127	0.9708890812470901	0.029110918752903378	0.30819259146504857	0.35465922589096616	0.30803726389107594	0.029110918752903378
-7.238474999999999	-2038.1947254590295	225.42536864063268	2015.8218388302603	226.93852587869645	0.9721159968499105	0.02788400315008369	0.3139659737960214	0.3438943232594427	0.31425569979444645	0.02788400315008369
-4.8256499999999996	4678.001929985212	171.5181447764265	-4609.02673427734	171.96714653276823	0.9716271267289376	0.02837287327105518	0.30661202424050105	0.35875128330799555	0.30626381918044177	0.02837287327105518
-2.4128249999999998	10516.277836437408	260.29391389395016	-10543.618547732765	261.0649398518551	0.973090572542189	0.026909427457804943	0.31126691773819665	0.3503008239729695	0.31152283083102283	0.026909427457804943
2.4128249999999998	-14435.626798927427	316.09056092172716	-14491.414830503092	317.1727136574384	0.9716528307661277	0.028347169233866064	0.30997244220385917	0.3516780143111739	0.3100023742510946	0.028347169233866064
4.8256499999999996	-17195.74665916012	405.66592156016935	-17292.39251713718	409.7770272765813	0.9692073636518181	0.030792636348175667	0.3095076975887487	0.35035324492447967	0.3093464211385892	0.030792636348175667
7.238474999999999	-20621.37692832005	524.7884854733763	-20667.38933234021	526.2025933946302	0.9676181211552513	0.032381878844741134	0.3041104809612141	0.35951022541593186	0.30399741477810543	0.032381878844741134
9.651299999999999	-21563.88312201163	526.2935552256622	-21586.00148440602	527.1436419703901	0.9667992531046424	0.03320074689535097	0.29835898861321974	0.370061945195101	0.2983783192963212	0.03320074689535097
14.476949999999999	-17302.391479514496	405.8275881821292	-17317.976063538135	406.40175680442945	0.9715939240629394	0.028406075937053882	0.2932012455729997	0.3851931285388851	0.2931995499510548	0.028406075937053882
19.302599999999998	-10041.413562431693	250.8535405694626	-10063.79341609674	251.50655029860883	0.979112462433761	0.020887537566234606	0.29667620033423076	0.385793918426741	0.29664234367278897	0.020887537566234606
24.128249999999998	-5323.368473882973	121.57732291475558	-5327.811877356358	121.75999054942483	0.9820584706589501	0.017941529341045336	0.3089370513855256	0.3642414068204995	0.30888001245292523	0.017941529341045336
28.953899999999997	-4100.2806421732985	49.70844564769725	-4103.61944135618	49.81474139091571	0.9850974766155163	0.014902523384480781	0.31890166374181983	0.3472643624763508	0.31893145039734455	0.014902523384480781
38.605199999999996	-1843.5635222371698	9.634586603351218	-1844.463721147807	9.640130608616863	0.9911111939689837	0.008888806031014475	0.3125879339421168	0.36588039337813877	0.31264286664872787	0.008888806031014475
48.256499999999996	-677.5822834041467	14.519486367006563	-678.6911518473631	14.5126954415541	0.9936413562626276	0.006358643737370983	0.30213979141757524	0.389357990190832	0.3021435746542201	0.006358643737370983
