Speed	av	del_av	ar	del_ar	PFLow	PFeHigh	P_g(mJ=-1)	P_g(mJ=0)	P_g(mJ=1)	P_e(mJ'=0)
-48.256499999999996	-4387.588318008279	131.7157574268359	4570.77626396512	132.09159304065713	0.9623915974560765	0.037608402543914586	0.28112551095217364	0.40160985953695244	0.2796562269669502	0.037608402543914586
-38.605199999999996	-8445.975095856786	199.63057999952798	8649.409286467886	200.97993646772414	0.9565917575455452	0.04340824245444553	0.28265214408431705	0.3918918575007281	0.28204775596050036	0.04340824245444553
-28.953899999999997	-18078.878595057977	313.38567358426064	18315.944742715063	316.84279332843494	0.9444813531415078	0.0555186468584795	0.2899053614128392	0.3676512379218014	0.2869247538068688	0.0555186468584795
-24.128249999999998	-24084.558865460695	377.12367258162766	24292.458148969472	379.39964480694374	0.9397558837188321	0.060244116281154184	0.30090112718241085	0.33893469677797433	0.2999200597584474	0.060244116281154184
-19.302599999999998	-28581.339531346788	432.4677476076676	28565.79999610224	434.63442461264447	0.9306475088421821	0.06935249115780343	0.3018042798865683	0.3241393224117076	0.30470390654390556	0.06935249115780343
-14.476949999999999	-31805.40783051223	488.10426640724216	31892.241508984265	490.2688006244878	0.9126296219878627	0.08737037801211867	0.2970124857488227	0.31834247659236586	0.29727465964667393	0.08737037801211867
-9.651299999999999	-13518.36931050481	412.3027184113301	13554.243320999103	411.88289786351936	0.9165279859183136	0.08347201408166771	0.30118893824116266	0.311451528808513	0.30388751886863885	0.08347201408166771
-7.238474999999999	-1764.6986301510842	183.57185384195938	1641.0720724444377	189.4499026092232	0.9164353175434231	0.08356468245656012	0.3001550060588216	0.31495841993776297	0.30132189154683714	0.08356468245656012
-4.8256499999999996	18763.132634400758	261.29470482877576	-18698.873742982363	261.5133413905794	0.9234380529757197	0.07656194702426311	0.2987477747849261	0.32312448990702386	0.3015657882837706	0.07656194702426311
-2.4128249999999998	21194.502297574778	371.36177414828956	-21150.123200222682	378.11240597695297	0.9328083630768391	0.06719163692314568	0.3052245209787149	0.32278564631210077	0.30479819578602324	0.06719163692314568
2.4128249999999998	7993.182691301442	384.4133860102616	8038.802697246564	387.5006034455372	0.9251952458697131	0.07480475413027025	0.3102335961110063	0.3047338214047433	0.3102278283539624	0.07480475413027025
4.8256499999999996	-6440.87584981248	442.8883329302265	-6089.93520818457	438.3536159804487	0.9108796477798169	0.0891203522201636	0.30461015203194053	0.3014262465316563	0.3048432492162203	0.0891203522201636
7.238474999999999	-25056.940245926682	506.97136284930684	-24864.409243005703	506.65627337831415	0.9059034911118322	0.09409650888814745	0.3002903307428415	0.30465681152413515	0.30095634884485567	0.09409650888814745
9.651299999999999	-31789.51056758301	572.8455730558242	-31596.316753718213	570.6733197928758	0.9090531569700921	0.09094684302988801	0.2993597654564001	0.31175761607268526	0.29793577544100686	0.09094684302988801
14.476949999999999	-29830.14007778572	352.4256981124396	-29646.301082153946	351.883416623589	0.9165288070870562	0.08347119291292568	0.2973504417082845	0.3204129002006957	0.2987654651780759	0.08347119291292568
19.302599999999998	-27677.4394769769	247.47320870235333	-27767.235825343425	245.0304406568771	0.9313743842520864	0.06862561574789934	0.31382194875914987	0.30609518213975573	0.3114572533531801	0.06862561574789934
24.128249999999998	-25153.930430264685	347.70569943004847	-25254.97915459857	350.80616017674294	0.9354408140729671	0.06455918592701927	0.3060572995171331	0.3233850729587315	0.30599844159710193	0.06455918592701927
28.953899999999997	-14809.840431030865	224.32554255825903	-14818.50342296479	224.05938486611524	0.9405262841903846	0.05947371580960161	0.30382269477173784	0.33357338164225986	0.30313020777638816	0.05947371580960161
38.605199999999996	-7325.752057493675	142.01561782046767	-7325.943635508446	141.58686751039318	0.9486213426407732	0.05137865735921597	0.29786447625414475	0.35181808625064637	0.29893878013598224	0.05137865735921597
48.256499999999996	-4370.971513133781	106.02179941606855	-4366.895100181546	105.82523807139927	0.9527783226065784	0.04722167739341153	0.29527887313727813	0.3616482445647926	0.2958512049045077	0.04722167739341153
