Speed	av	del_av	ar	del_ar	PFLow	PFeHigh
-4.82406	-1310.731725395023	31.604412323756566	1190.7227156779986	37.28241013983685	0.9913122508670866	0.008687749132904876
-2.41203	-3279.658399146696	86.13914813285407	3293.146483464247	86.89158150009125	0.9918248339916865	0.008175166008305633
-1.4472180000000003	-5000.485308845339	810.9036748454396	5153.646096432094	819.8139548744413	0.9930224962741547	0.006977503725838637
-1.1577744	-2247.502969150862	103.17095997782575	2188.654591994609	101.79553361296011	0.9933502412287825	0.006649758771210904
-0.9165714	-2631.6494883849255	100.50044343297482	2577.5235486899696	96.34116447059216	0.9934541711631883	0.00654582883680471
-0.6753684	-1098.0101705361508	119.06910850215547	1022.7731563679106	115.73287644657108	0.9933596970753624	0.00664030292463023
-0.4341654000000001	-967.1195699342599	134.5277867692031	940.8319672654525	128.4889866785357	0.9930866638128598	0.006913336187133119
-0.24120300000000003	-839.6429963466855	107.67649092133628	891.7767114210236	112.78429412290959	0.9929748043041646	0.007025195695826071
-0.1447218	-1149.0215042523005	148.0403742815986	1151.683065978627	168.27137823936692	0.9929104250463244	0.007089574953666888
-0.04824060000000001	-1678.4068515720294	193.67610092150235	983.2208619814666	330.36959860771145	0.9928957294156235	0.0071042705843678685
0.04824060000000001	-3088.0685622547376	199.75091340619772	-2510.3444694652926	310.13942270844836	0.9928748808252646	0.0071251191747269795
0.1447218	-3481.138583616966	80.10271913524596	-3766.3031853021557	57.56913805204462	0.9927720139903761	0.00722798600961592
0.24120300000000003	-3279.315076456248	40.67632141475182	-3417.490183304953	31.24387619114894	0.9925791435132834	0.007420856486707899
0.4341654000000001	-2962.6343406483243	93.98810225230504	-3363.5020478908236	87.35107867584907	0.9924726201614588	0.0075273798385341924
0.6753684	-2777.6800980924227	104.25972947930553	-2927.684826278155	103.78267273812234	0.9922535292801122	0.007746470719879935
0.9165714	-2837.6174023067815	120.28937792913345	-2889.3506318894747	119.60546831406232	0.9922426951453902	0.007757304854601353
1.1577744	-2893.946052711378	121.57748007250078	-3058.883468109088	114.32063418924633	0.9922006747021899	0.007799325297803921
1.4472180000000003	-4576.146767988591	1017.6288667194549	-4586.519080428518	1027.7869976560578	0.9922050515754285	0.00779494842456399
2.41203	-2711.565028886355	137.40107034722317	-2647.0680640126325	129.66270427475226	0.9919807105385964	0.008019289461395386
4.82406	-1903.446695987353	58.591024821110324	-1846.984283220895	56.75245709600146	0.991568029357143	0.00843197064284855
