Speed	av	del_av	ar	del_ar	PFLow	PFeHigh
-0.5788872	-226.05859803144781	21.76765601939443	219.41812321080351	22.035650570807537	0.998707718674421	0.0012922813255772222
-0.46310976000000004	-294.78681825943795	20.407869942665048	285.4674252613998	20.40503881823232	0.9988679651249522	0.001132034875046354
-0.36662856	-581.0722722236729	38.54993580645256	518.5520284216174	29.563034565857823	0.9987981899986862	0.0012018100013116125
-0.27014736	-761.5147364576986	35.789682572886925	711.922171073393	33.84079054237909	0.9988060845962405	0.0011939154037579227
-0.17366616000000004	-819.1019817041774	43.17722166488022	799.1410622403678	51.16533773264728	0.9990501192928772	0.000949880707121547
-0.0964812	-219.1681731869367	32.73837274768612	176.82344520725428	100.07481063880869	0.9998140206330098	0.00018597936698893912
-0.057888720000000005	-192.39386236595573	34.41445890110324	71.85089125477167	85.92083052727777	0.9998180871885728	0.00018191281142692102
-0.019296240000000003	-262.81482122157763	31.984803477518867	108.71281856061903	114.12864309011474	0.9998006076942133	0.0001993923057859875
0.019296240000000003	-85.06154193185495	10.585378179427055	-30.8686543300584	68.65702785960416	0.9999155936661691	8.440633383022607e-5
0.057888720000000005	-200.5545066310064	28.04108771903634	-159.08834251451293	71.15300053934942	0.9998054117886033	0.00019458821139612805
0.0964812	-154.74574156378847	26.07090651595355	-117.99669629614039	89.58782561107877	0.9998247562761562	0.00017524372384280533
0.17366616000000004	-803.0725405612917	44.95656483314148	-790.1226566994396	53.474827505422354	0.9990454774638005	0.0009545225361984619
0.27014736	-822.3099803756759	35.458058005158	-822.1097124707732	32.10004459893788	0.9988088109331247	0.001191189066873997
0.36662856	-626.7484310273402	38.31054903599976	-560.9156783375264	28.915768748912445	0.9987356433478899	0.0012643566521088052
0.46310976000000004	-248.18657408791802	23.221362792285532	-262.65095296205834	22.130252986300814	0.9988812726468059	0.0011187273531927033
0.5788872	-238.6482971038886	17.538195767820795	-224.4952943494596	15.61936856861526	0.9986751686241369	0.0013248313758614863
