LongSpeed	az	del_az	PFLow	PFeHigh
-4.8256499999999996	-343.60258484798067	3.141978140406272e-5	0.9998476978986984	0.00015230210130064232
-2.4128249999999998	-371.15364595417117	2.946281487953571e-5	0.999835049154953	0.00016495084504683478
2.4128249999999998	-460.6535449069556	3.14988949361561e-5	0.9997949247593289	0.0002050752406715294
4.8256499999999996	-512.2244422392729	3.257513051836946e-5	0.9997717424597165	0.00022825754028354248
9.651299999999999	-628.8846934747968	6.625858998042611e-5	0.9997192838992245	0.00028071610077374956
19.302599999999998	-1004.7542306048443	7.116590137259214e-5	0.999548997181645	0.0004510028183546922
28.953899999999997	-1633.4749277998865	0.00022570870576115205	0.9992660200963467	0.0007339799036538687
38.605199999999996	-2697.2641177957603	0.0002722279307782289	0.9987857179578838	0.0012142820421147443
48.256499999999996	-3935.61592808524	0.0003347090982720304	0.9982233842844699	0.001776615715528614
57.907799999999995	-6569.47746501001	0.0006153878060031038	0.9970341035222626	0.0029658964777370582
67.5591	-9193.03988882747	0.0007653513368943865	0.995847423581854	0.004152576418145096
77.21039999999999	-10282.915753798763	0.000938649503444577	0.995349835287591	0.004650164712406735
86.86169999999998	-11981.907872010092	0.0008457695686526303	0.9945771937900719	0.005422806209926203
96.51299999999999	-12300.9598794004	0.0011513501309582726	0.9944298452350152	0.005570154764982665
106.1643	-11696.550730846899	0.0010859254494718013	0.9947035244349243	0.0052964755650748
115.81559999999999	-12301.28370522846	0.0008497245951378444	0.9944299496199598	0.005570050380038862
125.46689999999998	-11982.639907391987	0.0010648005894615792	0.994577162438166	0.005422837561834
135.1182	-10283.964503343983	0.0008251932908085067	0.9953497103444704	0.004650289655528416
144.7695	-9194.133495552736	0.0007783898386601952	0.9958473204027843	0.004152679597213606
154.42079999999999	-6569.848258440038	0.0006651132917237283	0.9970340389267335	0.0029659610732647485
164.07209999999998	-3935.4503129782893	0.0003481015476292093	0.9982233605115642	0.001776639488435198
173.72339999999997	-2696.958600398516	0.0002526548849704633	0.9987857537112894	0.0012142462887118838
183.3747	-1633.4698500059935	0.0001380887618142902	0.999266031771701	0.000733968228299268
193.02599999999998	-1004.8527541538913	6.90059297312911e-5	0.9995490120111118	0.0004509879888884055
202.67729999999997	-628.8454086002332	4.0242409269434774e-5	0.9997193376197744	0.00028066238022409065
212.3286	-411.5260188729835	0.0001277068571689664	0.9998170833350973	0.00018291666490177641
221.9799	-295.24714655996644	3.961797712088293e-5	0.9998694508046027	0.00013054919539637038
231.63119999999998	-211.3842761936217	2.919125179269135e-5	0.9999070685437156	9.293145628355256e-5
241.28249999999997	-165.41946560318715	1.7073482767223856e-5	0.9999276182068996	7.238179310124621e-5
250.93379999999996	-135.48959609696325	1.0516899615056623e-5	0.9999411745834148	5.8825416586395114e-5
260.58509999999995	-113.40424067027739	8.73041849002626e-6	0.9999510470724575	4.895292754313907e-5
270.2364	-97.37303830996242	7.5085006248879784e-6	0.9999582616212213	4.173837877806286e-5
279.8877	-84.86521219089117	4.487296144781371e-6	0.9999639180116071	3.6081988392394726e-5
289.539	-74.7560135963358	2.2156660831869115e-6	0.9999684672122752	3.153278772161069e-5
299.1903	-66.54287922483822	5.179743917530899e-6	0.9999722031007573	2.7796899242321224e-5
308.84159999999997	-59.646504499497716	6.286397975128567e-6	0.9999753215515677	2.467844843097691e-5
318.49289999999996	-53.82254678467708	1.0114542708129826e-5	0.9999779566374876	2.204336251224059e-5
328.14419999999996	-48.824333183836956	1.4065729555808262e-6	0.9999802064127485	1.979358724996524e-5
337.79549999999995	-44.53908658003012	3.9510398639769107e-7	0.9999821437788179	1.7856221183602568e-5
