Speed	av	del_av	ar	del_ar	PFLow	PFeHigh	P_g(mJ=-1)	P_g(mJ=0)	P_g(mJ=1)	P_e(mJ'=0)
-9.651299999999999	-3142.0168233203176	77.97905243914042	3094.6556120144573	77.33730548915118	0.9859701863526574	0.014029813647339505	0.3170422691309937	0.3519565658875459	0.3169713513341173	0.014029813647339505
-7.7210399999999995	-946.5968293330785	54.981538082886836	879.7912582014566	54.9318648088705	0.986865977843426	0.013134022156570897	0.3121746398280483	0.36218937573969	0.3125019622756875	0.013134022156570897
-5.790780000000001	1740.3753262928367	56.0985933348833	-1862.0854484088477	56.55930480542163	0.9867126990826589	0.013287300917339092	0.3212795533876061	0.344185550624208	0.3212475950708438	0.013287300917339092
-3.8605199999999997	1235.6402174099985	63.17293683896011	-1245.197933240953	62.9840317242296	0.9871484017179671	0.012851598282030358	0.3210480377876106	0.34524355798554623	0.3208568059448096	0.012851598282030358
-2.8953900000000004	2380.5203087732016	60.14962097845609	-2383.451634904945	60.207113782991875	0.9863320058504793	0.01366799414951775	0.3237600101084253	0.33876798362986316	0.3238040121121908	0.01366799414951775
-1.9302599999999999	2256.619517332243	63.93947509998354	-2264.7447110725175	64.32525934541712	0.9862843464115113	0.013715653588485437	0.3234891468317876	0.3394421921666162	0.32335300741310835	0.013715653588485437
-1.5442080000000002	2730.770113014991	65.8396071914109	-2743.5446468300806	66.34181710018245	0.9862122551740052	0.01378774482599083	0.3249674405965352	0.33641860934717394	0.32482620523029626	0.01378774482599083
-1.1581559999999997	3394.5316245683734	69.99336984332076	-3450.8793323603163	71.2211224843801	0.9859451118615415	0.014054888138455653	0.32718107050736916	0.3317129156834569	0.3270511256707154	0.014054888138455653
-0.7721040000000001	3711.891513743329	72.08302407783408	-3704.4108642543615	72.92723397882895	0.9861348085807267	0.013865191419269724	0.3265461127502771	0.33308637493581106	0.32650232089463854	0.013865191419269724
-0.38605200000000006	4079.7704225723564	69.00977218572177	-4185.702631564404	73.65572310711153	0.9866455226309699	0.013354477369026459	0.3273250982020628	0.3320354958974434	0.32728492853146407	0.013354477369026459
-0.19302600000000003	4262.030787863762	66.89219729591001	-4334.164288801523	70.07003582265851	0.9873192667796243	0.012680733220371858	0.32935351174237354	0.32864556983783105	0.3293201851994197	0.012680733220371858
0.19302600000000003	-1730.3980952552072	62.25197243829239	-1929.0730644388318	63.61677594412524	0.9873976335510883	0.012602366448908641	0.32820256943291015	0.3310840490529497	0.3281110150652276	0.012602366448908641
0.38605200000000006	-2224.6002313768754	68.1674149795476	-2329.8541882824948	68.3395540943671	0.9863357265523732	0.013664273447623458	0.3292036177380106	0.3281228468763667	0.32900926193799607	0.013664273447623458
0.7721040000000001	-2921.44427750043	75.34033348430259	-2971.8784409713444	75.7079238485515	0.9859258407561564	0.014074159243840027	0.32789334825884314	0.3301170775581373	0.3279154149391763	0.014074159243840027
1.1581559999999997	-3120.481455372844	74.49106269739045	-3166.699961630612	75.56844915656694	0.9858964444310625	0.014103555568934598	0.32701135686939836	0.33187600048191357	0.3270090870797502	0.014103555568934598
1.5442080000000002	-3550.6179839722254	79.50167599464683	-3582.3380769905016	80.1140970156922	0.9858195392893271	0.014180460710670004	0.3258458835461325	0.33399136939243446	0.32598228635075954	0.014180460710670004
1.9302599999999999	-3631.576045836232	82.54827680263385	-3658.332171791752	83.06969364848283	0.9857876347809479	0.014212365219049339	0.32570827632115673	0.3341256365014743	0.3259537219583168	0.014212365219049339
2.8953900000000004	-4016.781057331426	89.87977927990266	-4029.438052944174	90.08141652169276	0.9856836469802035	0.014316353019793445	0.3245850441558746	0.3364420279385503	0.32465657488577826	0.014316353019793445
3.8605199999999997	-4311.60450071456	93.99023635963631	-4317.263555817767	94.09180429244404	0.9856953159247587	0.014304684075238305	0.3221738914255933	0.3415664683371991	0.32195495616196546	0.014304684075238305
5.790780000000001	-4914.872359531914	101.89793367298259	-4956.723504078747	102.22936992695614	0.9857187328017104	0.014281267198286976	0.32216368699405556	0.34111242457347624	0.32244262123417833	0.014281267198286976
7.7210399999999995	-5465.243194566016	94.75820323416055	-5457.861153661844	95.07198391039005	0.9862682085266521	0.013731791473344863	0.31919292208797634	0.3472814600314741	0.319793826407202	0.013731791473344863
9.651299999999999	-4961.152937623865	99.09071132433594	-4938.807290584667	99.31725416457645	0.9868125699005127	0.013187430099483555	0.30447319167434506	0.3782492312115951	0.3040901470145732	0.013187430099483555
