Speed	av	del_av	ar	del_ar	PFLow	PFeHigh
-48.2406	-4465.684247157733	127.14929812679699	4466.159264326597	127.1255948642815	0.9831290359821219	0.016870964017863952
-33.76842	-9887.26435781849	181.15509139533373	9876.416704234058	180.83957969066296	0.9771160194679531	0.022883980532027642
-28.944360000000003	-12572.982895916699	277.16382860773837	12566.305404335515	277.3572819151638	0.9724447231507704	0.02755527684920589
-24.1203	-14899.900774260646	378.93629568872143	14921.947512163695	378.7921108435244	0.9690413804332869	0.030958619566686104
-19.29624	-13504.126301735441	403.9315302226823	13458.856930926624	403.6743887442579	0.9694375282271795	0.030562471772793014
-14.472180000000002	-11488.125758187181	378.989618930592	11455.520762906926	379.59520579655606	0.9672036670801166	0.03279633291985343
-9.64812	-7646.380267936209	332.52532557984284	7595.43319795464	332.33623376607517	0.9705695662880257	0.02943043371194649
-5.7888720000000005	2955.843395108191	366.41371480513726	-3047.0449079910254	368.02460404457634	0.9708002143202559	0.029199785679717292
-3.8592480000000005	4627.661589236814	305.5583668104382	-4641.108341459446	306.5469009636359	0.9682664861987055	0.031733513801264615
-1.9296240000000002	11198.975070927821	400.2697040926183	-11222.972436078278	402.1991406528603	0.9679100963030133	0.03208990369695486
-0.9648120000000001	14054.320999940885	424.8653414106656	-14299.33267879966	435.52931233996605	0.9670851560081911	0.03291484399177689
0.9648120000000001	-14117.706978773122	488.6763485708691	-14254.552904844808	493.9116965972966	0.9662616491885287	0.033738350811438
1.9296240000000002	-16253.958711485588	550.0702404042491	-16242.372020270785	553.6418772731632	0.9651326873610586	0.03486731263890737
3.8592480000000005	-20463.522502435582	650.4561235665217	-20496.043901892383	651.5529883363234	0.9645457075793363	0.03545429242062823
5.7888720000000005	-21980.140088794225	706.1860991600123	-22021.508505575297	708.6786525870061	0.9653286488216727	0.03467135117829467
9.64812	-18001.441971049193	651.3660021098157	-18006.358203055133	652.8939219224023	0.9701569338305075	0.029843066169463944
14.472180000000002	-13227.042832957939	391.75025721230253	-13228.4403153603	392.2206326422661	0.9735791271983391	0.026420872801634427
19.29624	-7515.844162871956	186.46817833577785	-7511.04123085893	186.57072464788928	0.9791400509261604	0.020859949073818947
24.1203	-5388.548660763326	84.20324479217335	-5388.892666302969	84.17571602924087	0.983390928143217	0.01660907185676754
28.944360000000003	-4071.998577337479	39.15791650784321	-4065.922434979971	39.181730556859854	0.9865418653875039	0.013458134612483302
33.76842	-2575.535702309986	17.72341207150162	-2570.2075386772913	17.826446357753674	0.9896574661215993	0.010342533878390304
48.2406	-504.40817076942545	18.95602455454442	-501.1494920048236	18.943623025798054	0.9935409812607224	0.006459018739269816
