Speed	av	del_av	ar	del_ar	PFLow	PFeHigh
-4.82406	-7143.754637389767	106.05316222885314	7252.330668997927	114.19521029550636	0.9811315987587889	0.01886840124119374
-2.41203	-11098.804698267948	322.3461341353842	10781.379134527246	301.0821579364918	0.9849765479966864	0.015023452003298816
-1.4472180000000003	-11047.98701728668	1512.8999434831162	11001.30657209184	1517.914148699277	0.9867764543794838	0.013223545620503591
-1.1577744	-12414.798687602031	276.6619225297233	12379.514387483523	284.5403958943625	0.9879059783855698	0.012094021614418126
-0.9165714	-11228.418804775205	192.24639840908745	11162.042952093385	195.73985584979218	0.9887167601558893	0.011283239844099386
-0.6753684	-10090.781559649622	195.887446579	9850.795794468904	184.68206875530302	0.9899922611671582	0.010007738832829688
-0.4341654000000001	-6640.964854215072	279.9285812521061	6378.79167827796	270.9139266471974	0.9914911226618485	0.00850887733814192
-0.24120300000000003	-4217.250805299588	102.77510633730188	4215.412340572747	102.9469094134512	0.9929352692139789	0.007064730786012204
-0.1447218	-1429.5544218809512	207.2130780577078	1467.3166338146723	188.52241739107333	0.9951843784485239	0.00481562155147024
-0.04824060000000001	-206.24470064714052	247.1177341189106	-265.25048713689125	372.2007989847592	0.9970864668319579	0.0029135331680379397
0.04824060000000001	-3544.561905173749	422.26414477845003	-2795.93420519056	479.2157726446074	0.9961928320799952	0.003807167919999578
0.1447218	-4000.99938710599	192.25662004490206	-3642.832324215636	166.41946158513943	0.994276302587999	0.00572369741199321
0.24120300000000003	-4742.080443838402	81.92562384247297	-4676.761815854428	81.47387699661775	0.992353509271703	0.007646490728287521
0.4341654000000001	-7019.152506976207	290.0481225514728	-6820.1232510019745	278.6410912123874	0.9911834346034001	0.008816565396589406
0.6753684	-10299.624872975372	211.24626828136127	-10032.571409234148	206.66469907942593	0.9894583051773236	0.01054169482266578
0.9165714	-12229.666860352927	204.06592175624664	-12145.325828700496	200.59685179365027	0.9884014131623673	0.011598586837620436
1.1577744	-11840.79373419649	266.3305521846639	-11853.759689838158	276.4190376696192	0.987520624083211	0.01247937591677669
1.4472180000000003	-11138.992132025209	1619.327428806654	-11029.415318602547	1627.5133089031456	0.986324735470129	0.01367526452985782
2.41203	-11070.895726266437	326.93784815229867	-10759.438246563162	306.0629868169107	0.9843909483133524	0.015609051686632498
4.82406	-7165.312306411042	112.80089550163746	-7271.234188800834	126.61835102172051	0.9812258475038338	0.018774152496148003
