LongSpeed	az	del_az	PFLow	PFeHigh
-4.8256499999999996	-0.21284310806816087	0.00010136012817066616	0.9999999505452468	4.9454752338622566e-8
-2.4128249999999998	-0.22879105814853531	0.00015428595051555693	0.9999999432517411	5.674825965544738e-8
2.4128249999999998	-0.2878812368015016	0.00013744894434088322	0.9999999168778618	8.312213618624289e-8
4.8256499999999996	-0.3261733404273108	0.0001135632361930588	0.9999998996651788	1.0033482223363423e-7
9.651299999999999	-0.4025236807901884	2.2719309862420703e-5	0.9999998649315143	1.3506848464102954e-7
19.302599999999998	-0.7312095835855746	0.0004838581609939275	0.9999997163907499	2.836092505038561e-7
28.953899999999997	-1.072704560768582	0.00045971695277695823	0.9999995607664616	4.392335386280285e-7
38.605199999999996	-1.81479495478229	0.0011242632498021116	0.999999222633375	7.773666232107625e-7
48.256499999999996	-3.044949246023985	0.002206778763602934	0.9999986628399969	1.3371600039999647e-6
57.907799999999995	-4.1463018369639615	0.002241644591599419	0.9999981596098755	1.8403901252871984e-6
67.5591	-5.670940803501908	0.0028412525705719628	0.9999974631412004	2.536858796470517e-6
77.21039999999999	-6.397617323580353	0.0006770840936309143	0.9999971299403794	2.870059619036714e-6
86.86169999999998	-7.1397913100727965	0.004626634257335401	0.9999967877702817	3.2122297176838356e-6
96.51299999999999	-7.364884195815432	0.0026637777433361305	0.9999966830261128	3.3169738863446764e-6
106.1643	-7.028409153317555	0.004572626197160986	0.9999968356517839	3.1643482168331153e-6
115.81559999999999	-7.361036560381937	0.00271489429665288	0.9999966849015156	3.3150984847405226e-6
125.46689999999998	-7.137287487939879	0.0044058270624286475	0.9999967892385218	3.2107614779844612e-6
135.1182	-6.402455120690321	0.0029202943524395297	0.999997127963133	2.8720368687182713e-6
144.7695	-5.6690225917269705	0.003685379184287434	0.9999974641235587	2.5358764418221464e-6
154.42079999999999	-4.148409556223303	0.002090609048659151	0.999998158791765	1.841208234112136e-6
164.07209999999998	-3.0440948917094026	0.0017714512563767972	0.9999986632311628	1.3367688367380635e-6
173.72339999999997	-1.8137699699240712	0.0010891202245881162	0.9999992230006837	7.769993152616426e-7
183.3747	-1.0727540319412459	0.0009792864805940732	0.9999995607496563	4.392503434682247e-7
193.02599999999998	-0.7309358394671498	0.00030396856304931014	0.9999997165617923	2.8343821066060335e-7
202.67729999999997	-0.4022593041308218	1.672735581558086e-15	0.9999998650692032	1.3493079808233032e-7
212.3286	-0.2545903534462882	7.862808237972559e-5	0.9999999317871138	6.821288518450265e-8
221.9799	-0.18364225823798633	2.7480655982739985e-15	0.9999999635486383	3.645136222210376e-8
231.63119999999998	-0.13010194431683011	3.676319892800856e-5	0.9999999867079725	1.3292027984207683e-8
241.28249999999997	-0.1021596541870625	1.2191388038864049e-6	0.9999999982598471	1.7401527063280323e-9
250.93379999999996	-0.08422859492886141	5.724790378726141e-5	1.0000000053763376	-5.376340169416356e-9
260.58509999999995	-0.0710732496539199	1.23961654704751e-15	1.0000000104950293	-1.049503278898081e-8
270.2364	-0.06154611300094507	1.7399437076028303e-15	1.0000000140733736	-1.4073374860450756e-8
279.8877	-0.05409910765559658	3.0243656720135034e-15	1.0000000167852883	-1.6785291913226356e-8
289.539	-0.04809045627749889	2.4582174559318822e-5	1.0000000189018485	-1.8901850788675753e-8
299.1903	-0.04320784019704978	3.4459503128491746e-5	1.000000020583256	-2.0583254647405507e-8
308.84159999999997	-0.039135795375227156	2.3408738637462565e-5	1.0000000219409295	-2.1940928802745646e-8
318.49289999999996	-0.03571088333717704	1.307357962105716e-16	1.0000000230485064	-2.3048508611099327e-8
328.14419999999996	-0.0327615562486169	1.8856537321835902e-16	1.0000000239456295	-2.3945630357112018e-8
337.79549999999995	-0.030209205110944923	4.685937088174664e-16	1.00000002467847	-2.4678470737086792e-8
