Speed	av	del_av	ar	del_ar	PFLow	PFeHigh	P_g(mJ=-1)	P_g(mJ=0)	P_g(mJ=1)	P_e(mJ'=0)
-9.651299999999999	-777.7616327402261	44.259860829230306	770.5730664511489	43.63208996434764	0.9944830958727371	0.00551690412726238	0.31429874423024656	0.36567291291976045	0.3145114387227292	0.00551690412726238
-7.7210399999999995	-375.4838400520925	24.94971943342281	369.73424838552006	25.217170649555207	0.9945699092825611	0.005430090717437616	0.3047178896933345	0.38514097407170866	0.30471104551751826	0.005430090717437616
-5.790780000000001	27.077567655421465	22.461249753509414	-35.544114152756656	22.786996677090492	0.994873648312289	0.0051263516877093004	0.29923252431229796	0.39658855952370303	0.2990525644762885	0.0051263516877093004
-3.8605199999999997	342.1472681556716	22.75287367945603	-342.7002274271248	22.83615288831157	0.9951693752646876	0.004830624735310866	0.29618720721249503	0.40279124141854694	0.2961909266336463	0.004830624735310866
-2.8953900000000004	495.9344732016738	20.074722519758858	-497.2839344887831	20.15841515790424	0.9952862009917576	0.004713799008241657	0.29470659292262585	0.405907735798921	0.29467187227021063	0.004713799008241657
-1.9302599999999999	584.5546010369384	20.847127315098554	-593.2846792679618	20.9691719479315	0.9954646477232342	0.004535352276764534	0.29427326131004544	0.4068889644617602	0.2943024219514284	0.004535352276764534
-1.5442080000000002	640.3790538729827	20.30410235249893	-633.30146721126	20.330088283866232	0.9955354667766646	0.004464533223333182	0.29626955710258773	0.40292313407230934	0.29634277560176836	0.004464533223333182
-1.1581559999999997	718.8986026800039	20.35939593925821	-728.844366017408	20.76966404315197	0.9955175511806903	0.004482448819308808	0.29368928006323514	0.40820114813801195	0.29362712297944343	0.004482448819308808
-0.7721040000000001	826.7552724816512	20.402694407787912	-828.5196778018659	20.563911350299254	0.9955352728774585	0.004464727122539692	0.29471550696603316	0.4060608077261539	0.2947589581852722	0.004464727122539692
-0.38605200000000006	834.4038474792911	21.918134218123964	-859.2400314630893	22.5781084389376	0.9956271659391279	0.004372834060870443	0.2933582067517827	0.4089150010323419	0.2933539581550036	0.004372834060870443
-0.19302600000000003	905.2673557980787	21.336356407579643	-932.9807369496506	21.796910858126804	0.9956596474498879	0.0043403525501111455	0.2958290911072692	0.4040173928706037	0.2958131634720144	0.0043403525501111455
0.19302600000000003	-761.3080078329634	23.041282879574148	-798.6697240319121	23.277301801677254	0.9957874037837147	0.004212596216282991	0.2934941762472086	0.4088080545220411	0.2934851730144662	0.004212596216282991
0.38605200000000006	-842.1400643723805	22.499037601218497	-873.5331407087805	22.79153626255618	0.9956066841097605	0.004393315890238177	0.2935678448468571	0.40847349993106197	0.2935653393318423	0.004393315890238177
0.7721040000000001	-1034.0190289073419	26.737912264952378	-1043.7541737116026	26.867332787837086	0.9956794339629693	0.004320566037029577	0.29192973060159116	0.4118051750965478	0.2919445282648303	0.004320566037029577
1.1581559999999997	-898.0486643579104	22.203578490054362	-909.8923507348451	22.492397225034452	0.9958331039053141	0.00416689609468563	0.28988082427276257	0.4160088783457711	0.2899434012867796	0.00416689609468563
1.5442080000000002	-1152.1781214632413	28.130346467340903	-1146.2359774476013	28.049321444400785	0.9956172701447685	0.004382729855229387	0.2929387678526217	0.40979182117700946	0.29288668111513827	0.004382729855229387
1.9302599999999999	-960.0761794565432	24.335142649117927	-963.7431653663988	24.476439260229938	0.995881456938641	0.0041185430613582905	0.28999548983835544	0.415897695485144	0.2899882716151409	0.0041185430613582905
2.8953900000000004	-1178.545114142667	28.931778890598416	-1181.6764470493167	29.018548972080655	0.995830611162826	0.004169388837172707	0.28781632545787855	0.4202425877495836	0.2877716979553637	0.004169388837172707
3.8605199999999997	-1274.3049674968775	31.36195977657914	-1276.5689745047248	31.427264207572478	0.9957498686222511	0.004250131377747517	0.28823018377327997	0.41940962887052374	0.2881100559784472	0.004250131377747517
5.790780000000001	-1485.726592218872	35.320066438988775	-1490.9345050357865	35.64974533676922	0.9957278235339954	0.004272176466003769	0.2879777936710294	0.4198416923698438	0.2879083374931219	0.004272176466003769
7.7210399999999995	-1626.7738477549772	38.50001472989414	-1630.6089205583369	38.74585560052565	0.9957422248062261	0.004257775193772796	0.28856524480435386	0.4186213416208196	0.28855563838105275	0.004257775193772796
9.651299999999999	-1527.6691363669386	43.004202591487	-1530.5654058313114	42.516521323973556	0.9958674450551811	0.004132554944817447	0.2941751802156997	0.4074746183006891	0.2942176465387931	0.004132554944817447
