38.648695863986,7.01849187030867,0.9261423467281,0.191910143831814,1.43123930809514
-0.009083004158079,1.72947616752305,0,0,0
0.0385645244148773,1.72525091718187,0,0,0
0.0406165769211404,1.69150467869406,0,0,0
0.0240729305972209,1.75285416777427,0,0,0
0.0577760566373141,1.67145597646036,0,0,0
-0.00544339596391927,1.74510503711338,0,0,0
0.0182690487425701,1.73372709238845,0,0,0
-0.0421562774307063,0.692847239063473,0,0,0
0.0409064454199871,1.61710476626925,0,0,0
0.0401475334367786,1.77195735128082,0,0,0
0.00319319361695797,1.67573210012436,0,0,0
0.0702721561310768,1.70752128651308,0,0,0
0.0270573435456768,1.67207055828885,0,0,0
0.0790126937691773,1.7766351912432,0,0,0
0.116788438764761,1.6830916727392,0,0,0
0.0309782256422204,1.664763882187,0,0,0
-0.137796195507206,1.67560752025045,0,0,0
-0.0143129942099663,1.76680199366907,0,0,0
0.0416517970894417,1.66364347953254,0,0,0
0.0300608591469731,1.63344189355998,0,0,0
-0.0393087594874925,1.43501435907644,0,0,0
-0.0743318756758774,1.69601175843045,0,0,0
0.00968907897761551,1.55964461717748,0,0,0
-0.00465589238212879,1.74918571170736,0,0,0
0.0122562039409532,1.60590425534196,0,0,0
-0.118917681102125,1.68779187313941,0,0,0
0.0844778445391636,1.69786582243012,0,0,0
-0.200120377132966,1.55674718934389,0,0,0
0.0092443337385128,1.55646792836104,0,0,0
0.0496602310267782,1.62265359426313,0,0,0
0.212530899283669,1.66908817805882,0,0,0
-0.0151106339801741,0.857010362754982,0,0,0
-0.0347425195682474,1.68628677198548,0,0,0
0.104005329120175,1.67502894882689,0,0,0
0.0413829047034273,1.72645861734706,0,0,0
-0.0479249736595021,1.59521969639763,0,0,0
0.156772158230568,1.75095619427437,0,0,0
0.0251153482891225,1.72592053015537,0,0,0
0.0508718572506817,1.68967891695695,0,0,0
-0.0493039974994826,1.58561836580024,0,0,0
-0.18105780337432,1.6315588202965,0,0,0
-0.187819398952474,1.75612423497725,0,0,0
0.0452426652736136,1.47738816858652,0,0,0
-0.030209982688952,1.63856373686032,0,0,0
0.0222801249331163,1.67316839845056,0,0,0
0.0751250255551077,1.68989323597812,0,0,0
-0.0434113780812633,1.71077366576811,0,0,0
0.101577182013077,1.6179051612469,0,0,0
-0.10251217449013,1.67474021578042,0,0,0
0.0454307420510196,1.66040323719193,0,0,0
