8.35184258409094,1.80951025987582,0.552495515631104,0.19042019308567,1.74042347530916
-0.0308601609287722,0.811352221064534,0,0,0
-0.0158390531705805,0.751693494686808,0,0,0
-0.0995448291968519,0.75351408751462,0,0,0
0.0106530399551525,0.798704916757703,0,0,0
-0.0194140434387077,0.578092264177818,0,0,0
-0.0100170445454943,0.767902331879121,0,0,0
-0.038077854862762,0.704153047075423,0,0,0
0.0982280282063624,0.708327518995647,0,0,0
0.0277313578830926,0.70353841433154,0,0,0
-0.00317001112214955,0.942859363034275,0,0,0
-0.066946268933425,0.686795680181886,0,0,0
0.0615882939508907,0.746634967772933,0,0,0
0.0544839946900479,0.772301807005431,0,0,0
-0.0789975743627593,0.788729330339247,0,0,0
-0.0411290310801133,0.731657996547997,0,0,0
-0.024930408830108,0.738702541665035,0,0,0
-0.965461096290678,0.960571585299031,0,0,0
-0.00640269894626814,0.701371675459777,0,0,0
0.017546649886061,0.718095963226705,0,0,0
0.0421263764515126,0.682737840930481,0,0,0
0.0109897334703295,0.780374781097809,0,0,0
0.0248585082756298,0.719021906254149,0,0,0
-0.0523600231826889,0.742095555992937,0,0,0
-0.00392123433268975,0.713865106201398,0,0,0
-0.0188493886058812,0.946950828817159,0,0,0
-0.0548334450796573,0.719449739294013,0,0,0
-0.00606227930948679,0.733255164495414,0,0,0
-0.0875515268292437,0.747270100041246,0,0,0
-0.0277870772484004,0.809634534540737,0,0,0
0.0747374555461467,0.799996800200942,0,0,0
-0.0483958616131068,0.754119466975548,0,0,0
0.212242345797713,0.877565170569261,0,0,0
-0.0244523549762948,0.704843119087068,0,0,0
-0.0789148780093655,0.640411611685519,0,0,0
0.074869106926514,0.644094429657293,0,0,0
0.0755824699548551,0.92247079401123,0,0,0
0.0164731037885894,0.662297861604181,0,0,0
0.100961301097453,0.646804353527673,0,0,0
-0.0700496247830711,0.867793382533305,0,0,0
0.029970255135944,0.737735536163953,0,0,0
0.0941495976152587,0.823437123490014,0,0,0
-0.0341328735299681,0.816227232260761,0,0,0
-0.107794581647362,0.749181354300436,0,0,0
0.0545266113218868,0.837217141704319,0,0,0
-0.0852051707865345,0.817425207728027,0,0,0
-0.0202317671720348,0.674694269268426,0,0,0
0.0174588948568029,0.721898279410475,0,0,0
-0.0379653292114009,0.794539815616504,0,0,0
-0.0542462813325781,0.798776229922881,0,0,0
0.0287286781204434,0.778326483526609,0,0,0
