NaN,-5,-4.9,-4.8,-4.7,-4.6,-4.5,-4.4,-4.3,-4.2,-4.1,-4,-3.9,-3.8,-3.7,-3.6,-3.5,-3.4,-3.3,-3.2,-3.1,-3,-2.9,-2.8,-2.7,-2.6,-2.5,-2.4,-2.3,-2.2,-2.1,-2,-1.9,-1.8,-1.7,-1.6,-1.5,-1.4,-1.3,-1.2,-1.1,-1,-0.899999999999999,-0.8,-0.7,-0.6,-0.5,-0.399999999999999,-0.3,-0.199999999999999,-0.0999999999999996,0,0.0999999999999996,0.199999999999999,0.3,0.399999999999999,0.5,0.6,0.7,0.8,0.899999999999999,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,1.9,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,2.9,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5
-7.718496,0.090197033039626,-0.00827425923580048,-0.090244760396914,-0.156437733093267,-0.207576439974413,-0.244384143689906,-0.267584106889299,-0.277899592222147,-0.276053862338002,-0.262770179886418,-0.238771807516948,-0.204782007879147,-0.161524043622567,-0.109721177396763,-0.0500966718512868,0.0166262103643064,0.0897242066004643,0.168474054207633,0.252152490536258,0.340036252936787,0.431402078759666,0.525526705355341,0.62168687007426,0.719159310266868,0.817220763283612,0.915147966474938,1.01221765719129,1.10770657278312,1.20089145060087,1.291049027995,1.37745604231593,1.45938923091413,1.53612533114003,1.60694108034409,1.67111321587674,1.72791847508845,1.77676216995219,1.81756391093115,1.85037188311102,1.87523427157754,1.89219926141641,1.90131503771336,1.90325916492396,1.90122672498332,1.89904217919639,1.90052998886814,1.91312749944447,1.95872359293497,2.02836393039312,1.98101155470214,2.39665747745506,1.61833615725485,2.26570366441857,2.0754991895184,1.98233827391925,2.02164411821639,1.99782146702112,1.89554606440382,1.74456140429968,1.57461098064384,1.41045150071468,1.25689252516328,1.11375682798394,0.980867183170961,0.858046364718619,0.745117146621209,0.641862919585564,0.547909541168691,0.462843485640137,0.386251227269452,0.317719240326185,0.256833999079886,0.203181977800101,0.156349650756382,0.115923492218275,0.0814899764553317,0.0526355777370994,0.0289467703331271,0.010010028512964,-0.00458817345384122,-0.0152613612977394,-0.0224230607491817,-0.0264867975386193,-0.0278660973965033,-0.0269744860532848,-0.0242254892394148,-0.0200326326853445,-0.0148094421215248,-0.00896944327840713,-0.00292616188644234,0.00290687632391842,0.00811614562222403,0.0122881202780234,0.0150092745608655,0.0158660827402991,0.0144450190858732,0.0103325578671368,0.00311517335363852,-0.00762066018507249,-0.0222884684794475,-0.0413017772599373
-7.618496,0.0870137578159922,0.00135156641033951,-0.0699451558604777,-0.127471473649101,-0.171822451608173,-0.203593154390335,-0.223378646648232,-0.231773993034504,-0.229374258201795,-0.216774506802746,-0.19456980349,-0.163355212916201,-0.123725799733989,-0.0762766285960074,-0.0216027641548987,0.0397007289366945,0.10703878602613,0.179816342460766,0.257438333587958,0.339309694755067,0.424835361309447,0.513420268598458,0.604469351969457,0.697387546769801,0.791579788346848,0.886451012047955,0.981406153220481,1.07585014721178,1.16918792936922,1.26082443504014,1.35016459957192,1.4366133583119,1.51957564660744,1.59845639980591,1.67266055325465,1.74159304230103,1.80445782264413,1.85965493138991,1.90538342599606,1.93984236392027,1.96123080262024,1.96774779955366,1.95946526793802,1.94394654403015,1.93062781984668,1.92894528740422,1.95152715368674,2.02376968554747,2.1352974973352,2.11435232534354,2.55377875860946,1.74222917038537,2.23769488914764,1.96707571259741,1.7938883481144,1.77419200891752,1.74237620582042,1.67209939753359,1.57183727974174,1.45006554812956,1.31461879668964,1.17076721264606,1.02313988153077,0.87636588887572,0.735074320212859,0.603894261074139,0.486559421830672,0.383222012210207,0.293138866779655,0.215566820105926,0.149762706755929,0.0949833612965745,0.0504856182947722,0.0155263123174323,-0.0106377220685353,-0.0287496502962208,-0.0395526377987141,-0.0437898500091053,-0.0422044523604846,-0.0355396102859418,-0.0245384892185673,-0.0099442545914508,0.0074999281623176,0.0270508936096476,0.0479654763174493,0.0695005108526326,0.0909128317821075,0.111459273672784,0.130396671091572,0.146981858605381,0.160471670781122,0.170122942185703,0.175192507386037,0.174937200949031,0.168613857441596,0.155479311430643,0.13479039748308,0.105803950165818,0.0677768040457675,0.0199657936898373,-0.0383722463350617
-7.518496,0.0842404438117311,0.010072121158357,-0.051645692303302,-0.101393300565683,-0.139651007621224,-0.166899117462362,-0.183617934081537,-0.190287761471185,-0.187388903623744,-0.175401664531653,-0.154806348187348,-0.126083258583269,-0.0897126997118522,-0.0461749755655364,0.00404960986324156,0.0604807525820425,0.12263814859843,0.190041493919965,0.26221048455421,0.338664816508728,0.41892418579108,0.502508288408828,0.588936820369536,0.677729477680764,0.768405956350076,0.860485952385032,0.953489161793197,1.04693528058213,1.1403440047594,1.23323503033255,1.32512805330917,1.4155427696968,1.50399887550302,1.59001606673537,1.67311403940143,1.75281248950876,1.8281415911975,1.89617343113809,1.95349057413358,1.996675584987,2.02231102850137,2.02697946947974,2.01019992490565,1.9832372204847,1.96029263410302,1.95556744364674,1.98614430020612,2.08063134768804,2.22782280850344,2.23048205988962,2.68728408751225,1.85184020608407,2.21026238245244,1.87246527782021,1.63027065158408,1.55772218696216,1.51777676794486,1.47483768917764,1.41866984796975,1.33903814163043,1.22887899562692,1.09381494805845,0.942640065182259,0.784148413255578,0.627134058535642,0.480391067279685,0.35107662673929,0.239800408143434,0.145535203715443,0.0672538056786448,0.00392900625636472,-0.0454664023280705,-0.0819596278513351,-0.106577878090102,-0.120348360821046,-0.12429828382084,-0.119454854866157,-0.106845281733672,-0.0874967722000582,-0.0624365340419891,-0.0326917750361386,0.000710297040819756,0.0367424744122126,0.0743775493013656,0.112588313931606,0.150347560526259,0.186628081308651,0.22040266850211,0.25064411432996,0.276325211015529,0.296418750782143,0.309897525853127,0.315734328451809,0.312901950801515,0.300373185125571,0.277120823647303,0.242117658590038,0.194336482177102,0.132750086631821,0.0563312641775219,-0.0359471929624688
-7.418496,0.0818546286087608,0.0179393347725173,-0.0352325236915294,-0.078039167213767,-0.110858816224585,-0.13406969115437,-0.148050012433513,-0.1531780004924,-0.149831875761422,-0.138389858670966,-0.119230169651421,-0.092731029133175,-0.0592706575466169,-0.0192272753221356,0.0270208971098812,0.0790956393190442,0.136618730874966,0.199211951347256,0.266497080305528,0.338095897319392,0.41363018195846,0.492721713792344,0.574992272390655,0.660063637323004,0.747557588159003,0.837095904468263,0.928300365820396,1.02079275178501,1.11419484193173,1.20812841583015,1.30221525304989,1.39607713316056,1.48933583573177,1.58161314033313,1.67253082653426,1.76171067390477,1.8480350089461,1.92742834588707,1.99507574588834,2.04616227011054,2.07587297971435,2.07939293586039,2.0557381217906,2.01924820907193,1.98809379135259,1.98044546228082,2.01714364845208,2.12970810825085,2.3066441827885,2.33020738816709,2.79835040730319,1.94774856133257,2.18329374022831,1.79075582075655,1.48998461600464,1.37047634117408,1.32232940145523,1.30234856040954,1.28401517119125,1.24081058695457,1.152694769706,1.02554211686112,0.871705634687772,0.703538329453798,0.533393207427044,0.373623274875355,0.234311336272894,0.116459388919107,0.0187992283197609,-0.0599373500193792,-0.121018550592547,-0.165712577893976,-0.195287636417902,-0.211011930658557,-0.214153665110176,-0.205981044266992,-0.187762272623241,-0.160765554673156,-0.12625909491097,-0.0855110978309186,-0.0397897679272351,0.00963669030584621,0.0615000723740919,0.114532173783267,0.167464790039138,0.219029716647471,0.267958749114032,0.312983682944587,0.352836313644901,0.386248436720741,0.411951847677873,0.428678342022062,0.435159715259076,0.430127762894678,0.412314280434637,0.380451063384717,0.333269907250685,0.269502607538305,0.187880959753346,0.0871367594015711,-0.0339981980112511
-7.318496,0.0798338497889995,0.0250051370170871,-0.0205918039913,-0.057245026964104,-0.0852425856292688,-0.104872533714737,-0.116422924948452,-0.120181813058357,-0.116437251772394,-0.105477294818508,-0.0875899959246413,-0.0630634088187366,-0.0321855872287373,0.00475541511741313,0.0474715444917725,0.0956747471663963,0.149076969413343,0.207390157504668,0.270326257712429,0.337597216308683,0.408914979565486,0.483991493754896,0.562538705148969,0.644268560019763,0.728893004639334,0.816123985279738,0.905673448213034,0.997253339711277,1.09057560604652,1.18535219349083,1.28129504831626,1.37811611679486,1.4755273451987,1.57324067979982,1.67096806687029,1.76842145268217,1.86435960922373,1.95372861134821,2.03052135962506,2.08873075462374,2.1223496969137,2.12537108706439,2.09635484455666,2.05212896451681,2.01408846098255,2.00362834799157,2.04468990787407,2.1713994961301,2.37246593908103,2.41433494000265,2.88815466112203,2.03053353311246,2.15667655837064,1.72103527697621,1.37152967305243,1.21069616037705,1.15434035441234,1.15321963230287,1.16682931161374,1.15466470991007,1.08552879110638,0.96545510451475,0.809784845796676,0.633859210613644,0.453019394627141,0.282606593498655,0.135160352392958,0.0120136144879622,-0.0883023275351358,-0.167256180995139,-0.226316653210851,-0.266952451501074,-0.290632283184613,-0.298824855580269,-0.292998876006847,-0.274623051783149,-0.245166090227979,-0.20609669866014,-0.158883584398434,-0.104995454761666,-0.0459010170686386,0.0169310213618451,0.0820319532109826,0.147933071159969,0.213165667890003,0.276261036082281,0.335750468417998,0.390165257578354,0.438036696244542,0.477896077097762,0.50827469281921,0.527703836090081,0.534714799591574,0.527838876004885,0.505607358011211,0.466551538291749,0.409202709527695,0.332092164400246,0.233751195590599,0.112711095779951,-0.0324968423505013
-7.218496,0.0781556449343654,0.0313214576563315,-0.00760968716875651,-0.0388468331874484,-0.0625990240462951,-0.0790753033918465,-0.0884847148706532,-0.0910363021292655,-0.0869391088142338,-0.0764021785721083,-0.0596345550494395,-0.0368452818927777,-0.00824340274867334,0.0259620387363231,0.0655619989156619,0.110347434142792,0.160109300771163,0.214638555154226,0.273726153645428,0.337163052598221,0.404740208366054,0.476248577302376,0.551479115760638,0.630222780094288,0.712270526656776,0.797413311801552,0.885442091882066,0.976147823251768,1.06932146226411,1.16475396527253,1.26223628863049,1.36155938869144,1.46251422180882,1.56489174433609,1.66848291262669,1.77307868303408,1.87733692536419,1.97538316323288,2.0602098337085,2.12480937385942,2.16217422075398,2.16529681146053,2.13232507916758,2.08202894154431,2.03833381238005,2.02516510546414,2.06894778792156,2.20610504021999,2.42599239627166,2.48367134522302,2.95787379210853,2.10077441840534,2.13029843277478,1.66239158204894,1.2734052544038,1.07662333339484,1.01211587487701,1.02603852593119,1.06606833144475,1.07988233630505,1.02684373200754,0.913060296480015,0.756325954258338,0.574434629878379,0.385180247876008,0.206356732787094,0.0525204770609586,-0.0747222551992642,-0.177002731976988,-0.255952221255625,-0.313201991018589,-0.350383309249293,-0.369127443931151,-0.371065663047575,-0.35782923458198,-0.331049426517778,-0.292357506838383,-0.243384743527207,-0.185762404567664,-0.121121757943168,-0.0510940716371309,0.0226893863670329,0.0985973480859112,0.174998545536089,0.250261710734156,0.322755575696696,0.390848872440297,0.452910332981546,0.507308689337029,0.552412673523333,0.586591017557046,0.608212453454752,0.615645713233041,0.607259528908497,0.581422632497709,0.536503756017262,0.470871631483743,0.38289499091374,0.270942566323838,0.133383089730625,-0.0314147068493122
-7.118496,0.0767975516267765,0.0369402264545174,0.00382767280996114,-0.0226805392545504,-0.0427248396866768,-0.0564456584340765,-0.0639834254444085,-0.0654785706653319,-0.0610715240445054,-0.0509027155295878,-0.0351125750682383,-0.0138415326081157,0.0127699819031212,0.0445815385178134,0.0814527072883022,0.123243058266928,0.169812161506033,0.221019587057958,0.276724904975043,0.336787685309631,0.401067498114061,0.469423913440676,0.541716501341815,0.617804831869822,0.697548475077035,0.780807001015797,0.867439979738449,0.957306981297332,1.05026757574479,1.14618133313315,1.24490782351477,1.34630661694199,1.45023728346714,1.55655939314257,1.66513251602062,1.77581622215363,1.88718849070126,1.99270093725243,2.0845235865034,2.15482646315042,2.19577959188972,2.19955299741757,2.16392381158715,2.10909759487941,2.06088701493227,2.04510473938362,2.09008199804403,2.2342242694147,2.46792787325106,2.53902323365489,3.00868474340244,2.15905051419282,2.1040469593361,1.6139126715445,1.19411079173511,0.966499549051238,0.893962210910036,0.919392862368076,0.980688292891786,1.0157452919476,0.976102264588983,0.867864078217593,0.710777215822123,0.524588160391267,0.32904339491372,0.143889402378177,-0.0147114877616317,-0.144933560191838,-0.248535253133538,-0.327275004807829,-0.382911253435805,-0.417202437238564,-0.431906994437201,-0.428783363252814,-0.409589981906498,-0.37608528861935,-0.330027721612466,-0.273175719106942,-0.207287719323874,-0.134122160484359,-0.0554374808094938,0.0270078814796261,0.111455488161905,0.196146901016245,0.279323681821552,0.359227392356727,0.434099594400676,0.502181849732302,0.561715720130508,0.610942767374199,0.648104553242278,0.671442639513648,0.679198587967214,0.669613960381879,0.640930318536547,0.591389224210122,0.519232239181507,0.422700925229606,0.300036844133322,0.14948155767156,-0.0307233723767764
-7.018496,0.0757371074481512,0.0419133731759099,0.0138341219787103,-0.0085820985361644,-0.0254167407614322,-0.0367512570898102,-0.0426670999140161,-0.0432457216267673,-0.0385685746207811,-0.0287171112887752,-0.0137727840234669,0.00618295478242623,0.0310686527361869,0.0608028574450973,0.0953041165164407,0.134490977557499,0.178281988175554,0.22659569597789,0.279350648571789,0.336465393564533,0.397858478563404,0.463448451175686,0.533153859008661,0.606893249669611,0.684585170765819,0.766148169904567,0.851500794693138,0.940561592738815,1.03324911164888,1.12948189903062,1.2291785024913,1.33225746963823,1.43863734807867,1.54823668541992,1.66097402926924,1.77676792723393,1.89413583856874,2.00599086911824,2.1038450363745,2.17921035782956,2.22359885097548,2.22852253330431,2.19142602777913,2.13348437924708,2.08180523802637,2.06349625443516,2.10825724769094,2.25615671260842,2.49897668890987,2.58119723512499,3.04176445814351,2.20594111745649,2.07780973394995,1.57468648103267,1.1321457167227,0.878566496170005,0.798185610572224,0.831870262687095,0.909645258162377,0.961535402645829,0.932767061030196,0.829372835188162,0.672586886237397,0.483643375295571,0.283776463480353,0.0942203119094132,-0.0676387401133363,-0.199805640539023,-0.304133159132529,-0.38247406565874,-0.436681129882541,-0.468607121568815,-0.480104810482446,-0.473026966388321,-0.449226359051321,-0.410555758236333,-0.35886793370824,-0.296015655231927,-0.223851692572278,-0.144228815494177,-0.0589997937625091,0.0299826028578411,0.12086560460199,0.211796441705053,0.300922344402146,0.386390542928384,0.466348267518882,0.538942748408758,0.602321215833125,0.654630900027101,0.694019031225799,0.718632839664337,0.72661955557783,0.716126409201392,0.685300630770141,0.632289450519191,0.555240098683659,0.452299805498659,0.321615801199308,0.16133531602072,-0.0303944198019868
-6.918496,0.0749518499804075,0.0462928275847751,0.0225235063713499,0.00361253559695762,-0.0104714354815769,-0.019759757607428,-0.0242837815237707,-0.0240748579737796,-0.0191643377006295,-0.009583571447495,0.00463609004244905,0.0234632960260281,0.0468666957600673,0.0748149385013918,0.107276673506827,0.144220550033199,0.185615217337331,0.23142932467605,0.281631521306181,0.33619045648455,0.39507477946798,0.458253139513298,0.52569418587733,0.597366567816899,0.673238934588832,0.753279935449954,0.83745821965709,0.925742436467065,1.0181012351367,1.11450326492283,1.21491717508228,1.31931161487186,1.42765523354842,1.53991668036876,1.65606460458972,1.77606765546812,1.89840050230042,2.01556189454167,2.11855660168653,2.19838939322968,2.24606503866579,2.25258830748953,2.21510671370728,2.15533874937229,2.1011456510495,2.08038865530386,2.12363824631176,2.27230189869534,2.51984316213874,2.61099997946001,3.0582898794715,2.24202552517795,2.05147435251172,1.54380094608319,1.08600946104293,0.811065863574919,0.723092321924383,0.762058347961819,0.851895289464037,0.916534494207847,0.896300793510672,0.797092952852399,0.641203221253526,0.450923847734554,0.248547081315981,0.0563651710183091,-0.107364478032681,-0.240523836290082,-0.345029718101703,-0.422798937815352,-0.47574830977884,-0.505794648339977,-0.514854767846571,-0.504845482646432,-0.477683607087371,-0.435285955517197,-0.379569342283719,-0.312450581734746,-0.235846488218089,-0.151673876081556,-0.0618495596729588,0.0317096466598943,0.127086928569195,0.22236547170713,0.315628461725894,0.404959084277675,0.488440525014663,0.564155969589051,0.630188603653026,0.684621612858781,0.725538182858506,0.75102149930439,0.759154747848624,0.7480211141434,0.715703783840907,0.660285942593335,0.579850776052875,0.472481469871718,0.336261209702054,0.169273181196071,-0.0303994299940356
