position,velocity,v0
0.19798852156544,-6.73636405303931,25.3
-0.211010184697767,-6.44757369012849,25.3
-0.529833346380665,-6.07440025662265,25.3
-0.970419462563113,-5.36356120492594,25.3
-1.35695997764633,-4.57633414973048,25.3
-1.79711970299739,-3.43558635043128,25.3
-2.11591745671718,-2.39646241157638,25.3
-2.29771835824243,-1.7221040705039,25.3
-2.41474505649657,-1.21410487141877,25.3
-2.47025989174937,-0.9465251347329,25.3
-2.51205953119905,-0.664644113207274,25.3
-2.54387315263176,-0.118431138865301,25.3
-2.5272884459111,0.559003477427993,25.3
-2.50009537340566,0.917521817383344,25.3
-2.459400671391,1.28314106304819,25.3
-2.38342996765837,1.75744133513254,25.3
-2.26832275111003,2.30836528427519,25.3
-2.13264627474769,2.8833232314091,25.3
-1.93447200000219,3.69331564050828,25.3
-1.72002193125682,4.53036337437592,25.3
-1.49555166386515,5.26601940975012,25.3
-1.23452133127962,5.96043025553997,25.3
-0.944770746010783,6.49038762053179,25.3
-0.647639126484428,6.74660521976598,25.3
-0.253252875448467,6.7581724298317,25.3
0.159905036002523,6.49662986302342,25.3
0.495163321668451,6.12152377681195,25.3
0.926244587600389,5.44413206508485,25.3
1.32272435666642,4.65313134613953,25.3
1.7830306436617,3.47788999201599,25.3
2.05189881568259,2.61650372878997,25.3
2.25112205717297,1.90476610928207,25.3
2.384586557413,1.35104232579685,25.3
2.43991761661585,1.09430999275239,25.3
2.46670963592016,0.96339571260375,25.3
2.49012246120221,0.830517210105238,25.3
2.5405657702443,0.247096766429776,25.3
2.53795258252617,-0.33742134661828,25.3
2.51277721982346,-0.765771713083117,25.3
2.48412657085487,-1.07685336574166,25.3
2.44585806934336,-1.38062180303786,25.3
2.34880922733375,-1.93394858607393,25.3
2.22634791462661,-2.49007337606037,25.3
2.04035749614151,-3.25920183684938,25.3
1.88872255809333,-3.88272168985734,25.3
1.70863794204538,-4.57426543587798,25.3
1.36985182391552,-5.6229770958926,25.3
0.968199243666221,-6.45276477294406,25.3
0.600683392279515,-6.76273526991713,25.3
0.198904702734539,-6.73654203884201,25.3
-0.210129890756758,-6.44829164123385,25.3
-0.528454126948447,-6.07616626251819,25.3
-0.968541338664243,-5.36691548931802,25.3
-1.35532303061748,-4.57995589147186,25.3
-1.79668899729921,-3.43683914764065,25.3
-2.11617610616078,-2.39554950868619,25.3
-2.29811190468388,-1.72048908575108,25.3
-2.41523322928778,-1.21181653588873,25.3
-2.47075482310262,-0.944035037424183,25.3
-2.51249107632106,-0.660818346317014,25.3
-2.54394273497721,-0.114595279576593,25.3
-2.52710198435099,0.562323170515446,25.3
-2.49972015861302,0.921760994960355,25.3
-2.45878393050778,1.28792843653295,25.3
-2.37752973553479,1.78883738700983,25.3
-2.260616080966,2.34253110974489,25.3
-2.11721262421462,2.94681916786937,25.3
-1.91641320851146,3.76843538766365,25.3
-1.69597644842632,4.61697387612997,25.3
-1.43495189819329,5.44260807259218,25.3
-1.04692526295751,6.32398368123872,25.3
-0.688066542302622,6.71832249660943,25.3
-0.266472032088259,6.75755704245135,25.3
0.154823969815803,6.49803138998971,25.3
0.495412912538336,6.11877912982436,25.3
0.926563056912775,5.4418549239741,25.3
1.3226569592387,4.65208020126122,25.3
1.78499005631655,3.47133691869651,25.3
2.05601048130377,2.60167418524701,25.3
2.25601303797179,1.88539463182435,25.3
2.38613586220149,1.34353519179816,25.3
2.44147009371099,1.08632148765175,25.3
2.46791995150288,0.956853765466134,25.3
2.49102862213574,0.824016714858489,25.3
2.54068758733717,0.240909800807411,25.3
2.53752310000811,-0.346457702521004,25.3
2.51359505989565,-0.75420227140645,25.3
2.48747294263388,-1.04485494006188,25.3
2.45291867691041,-1.33015875466281,25.3
2.35802409656876,-1.88805593389616,25.3
2.23599023342949,-2.44875903652751,25.3
2.06400045946949,-3.16311832502862,25.3
1.85425852541804,-4.02721258419124,25.3
1.62047753956721,-4.87955985014038,25.3
1.34559543256461,-5.68900357380986,25.3
1.03192044826984,-6.35238847338452,25.3
0.509274227839536,-6.78530263948195,25.3
0.0496895538298182,-6.65955072769372,25.3
-0.356410681015261,-6.29368615256189,25.3
-0.743162694317886,-5.75768230986267,25.3
-1.24681612981981,-4.82119776036771,25.3
-1.84355225043362,-3.30230281318026,25.3
-2.19825521820966,-2.11512391654181,25.3
-2.41590208215293,-1.21795463925408,25.3
-2.45324712819304,-1.03954655593299,25.3
-2.47674919417868,-0.921583631283494,25.3
-2.49734974711153,-0.794820958224525,25.3
-2.54362586585221,-0.204956026132708,25.3
-2.52902027825,0.556874251155628,25.3
-2.50216032585226,0.912910086505606,25.3
-2.46199151203004,1.27631410777445,25.3
-2.39139324603019,1.7237976707422,25.3
-2.27824622253484,2.27174303551545,25.3
-2.15043169216789,2.81675679456145,25.3
-1.95493552514722,3.61484286854293,25.3
-1.74480110645614,4.44574189616239,25.3
-1.5447677990222,5.12068632316014,25.3
-1.30097588484974,5.8021075775306,25.3
-1.02927382051404,6.35804991845289,25.3
-0.521353577456324,6.78384322382049,25.3
-0.0654327781971334,6.6695188810277,25.3
0.34203395819494,6.31026099564217,25.3
0.722997285117707,5.79014193031139,25.3
1.22778294680373,4.86169160489287,25.3
1.79248366994437,3.45515465230943,25.3
2.17754580302307,2.18821842261947,25.3
2.39848207963406,1.29555013552611,25.3
2.44303441659825,1.08643406732452,25.3
2.46835133213051,0.962203551313592,25.3
2.49062065007468,0.835962841246199,25.3
2.54194613543675,0.242671436929138,25.3
2.53871342891488,-0.349759694455123,25.3
2.51565144497073,-0.745020070788564,25.3
2.49042531842915,-1.02963314991522,25.3
2.45709758866373,-1.30990486920661,25.3
2.36307516802423,-1.86994360668743,25.3
2.24174468341968,-2.43019249530433,25.3
2.07549612494896,-3.12195369491862,25.3
1.86738638751192,-3.97739246288446,25.3
1.54269266062312,-5.13058673528632,25.3
1.29542588270886,-5.81867989761151,25.3
1.0197481609689,-6.3755900201892,25.3
0.510075382650732,-6.7877685208416,25.3
0.0573826093898967,-6.66592175667403,25.3
-0.34786240164195,-6.30457541836582,25.3
-0.731219508787662,-5.7777118439846,25.3
-1.2388750969199,-4.83875869846399,25.3
-1.81955387055506,-3.37496301526538,25.3
-2.18864852198248,-2.14953042356088,25.3
-2.40791896139075,-1.25395704070638,25.3
-2.44876027498846,-1.06039662042616,25.3
-2.47249610787891,-0.943125824290241,25.3
-2.49342816876168,-0.820185429266716,25.3
-2.54291952032444,-0.223193505681327,25.3
-2.53781686795136,0.380735702824836,25.3
-2.5167061480034,0.736085798410379,25.3
-2.49308011498201,1.00678951186974,25.3
-2.46208348940286,1.27515798714477,25.3
-2.36948558167909,1.8391747066125,25.3
-2.24930445064299,2.39909883432828,25.3
-2.092071195634,3.05594140699495,25.3
-1.8867042196677,3.8978572830594,25.3
-1.60118679272572,4.94482850614521,25.3
-1.34747922164664,5.68566390295936,25.3
-1.06095055850749,6.30380801625515,25.3
-0.583778288164827,6.76520750141689,25.3
-0.136708082233288,6.70661366119944,25.3
0.277952746549538,6.37860216835226,25.3
0.630879074047378,5.93022180373654,25.3
1.10522700828754,5.10934706129372,25.3
1.53691397752742,4.1499166992754,25.3
1.93310985883545,3.0156664558564,25.3
2.21264520511124,2.05587889808576,25.3
2.3940679184812,1.313076950891,25.3
2.45931261006057,1.00463448446374,25.3
2.49718402705137,0.786379531878475,25.3
2.52510762477503,0.531176705109394,25.3
2.54507953855464,-0.00782824574645502,25.3
2.52117976439523,-0.659025129180106,25.3
2.50543125063791,-0.861312751753005,25.3
2.4854062450823,-1.06983270592325,25.3
2.46009767085764,-1.28137220575515,25.3
2.36866581911816,-1.8372220165052,25.3
2.24869876158818,-2.39657176446528,25.3
2.0920007063683,-3.05160120151551,25.3
1.88687463161224,-3.89284445379638,25.3
1.61169044015863,-4.9074557977713,25.3
1.34829710707387,-5.68116593985763,25.3
1.04927281793797,-6.32238007496593,25.3
0.563691009352113,-6.77110818982595,25.3
0.114289491655554,-6.69509746698745,25.3
-0.298066321985899,-6.35723728242364,25.3
-0.660086031815747,-5.88658476396249,25.3
-1.14401201850229,-5.03282563871909,25.3
-1.6054270346842,-3.9748749821326,25.3
-1.95484738580631,-2.94554835063897,25.3
-2.20762980524127,-2.07344962516721,25.3
-2.37910087667891,-1.37931123652708,25.3
-2.44933311625657,-1.05242642804557,25.3
-2.4662026565606,-0.969468326102476,25.3
-2.4817007142273,-0.886333528296173,25.3
-2.51095856150553,-0.67835901889766,25.3
-2.54413310276785,-0.1277568404023,25.3
-2.52778062473033,0.557701330038141,25.3
-2.50068635649641,0.915701054351511,25.3
-2.46012823979781,1.28093383346533,25.3
-2.3862222831533,1.74485059632649,25.3
-2.27184843365989,2.29464650544264,25.3
-2.13916346414101,2.85822098111561,25.3
-1.94200718444615,3.66362622590926,25.3
-1.7297986692461,4.49628473644718,25.3
-1.51603022490587,5.20547119610488,25.3
-1.2624729203987,5.89437179599156,25.3
-0.980549606195184,6.43539714162458,25.3
-0.535325865032741,6.78241926272474,25.3
-0.122302681824015,6.70211035863183,25.3
0.280031759155316,6.37838727024181,25.3
0.633312575597246,5.92811343809089,25.3
1.10876541987711,5.10348970158324,25.3
1.54361541518764,4.13384474667886,25.3
1.9342252814896,3.01259404466386,25.3
2.21079442195537,2.06297772786607,25.3
2.393012893941,1.31801335501593,25.3
2.45919393792987,1.00536413509118,25.3
2.49717617490662,0.786608722768103,25.3
2.52516365836307,0.530775075409175,25.3
2.54510191919486,-0.00815491950628977,25.3
2.52119079432113,-0.659202589571209,25.3
2.5054313528928,-0.86158405977712,25.3
2.48539170249607,-1.07019287444331,25.3
2.46007372323142,-1.2817388374847,25.3
2.36863100585889,-1.83753002194069,25.3
2.24865361580503,-2.39687581399023,25.3
2.09187279252892,-3.0522195084496,25.3
1.88671968391853,-3.89357917184569,25.3
1.61007807773777,-4.91280970417203,25.3
1.3482095194577,-5.68144680317623,25.3
1.05115087729602,-6.31919330247271,25.3
0.567827708510853,-6.76982024243894,25.3
0.119037657400905,-6.69750425937679,25.3
-0.293770604269442,-6.3617762970461,25.3
-0.653866029011351,-5.89591511176593,25.3
-1.13574380215354,-5.04931835160188,25.3
-1.59138405456651,-4.01140370995542,25.3
-1.94902772184577,-2.96443709249092,25.3
-2.20680270088457,-2.07668644242146,25.3
-2.38247533953296,-1.36439102794476,25.3
-2.4523511892823,-1.03787548515804,25.3
-2.46999341194522,-0.950718274284928,25.3
-2.48608161244089,-0.860694501622187,25.3
-2.53910204879638,-0.304189341004749,25.3
-2.54064682699969,0.279982571439148,25.3
-2.4956850263354,0.970052509692218,25.3
-2.42017439144664,1.55167371503878,25.3
-2.33723013376451,1.9932558351648,25.3
-2.23313320980472,2.46363396335665,25.3
-2.05074203701312,3.21937119742211,25.3
-1.89656535789875,3.85234745680714,25.3
-1.71256299037622,4.56182081504646,25.3
-1.38847161332375,5.57397786678622,25.3
-0.99037576244551,6.41833339340199,25.3
-0.585818413298354,6.76774646845318,25.3
-0.181466976472717,6.7292815853631,25.3
0.226190384097763,6.43261984725141,25.3
0.553073571162881,6.04247456433832,25.3
1.0016068563212,5.30617746599955,25.3
1.38496696153948,4.51300549983272,25.3
1.84390376695304,3.29500265910686,25.3
2.16651770320928,2.22249333420893,25.3
2.39520625432277,1.3056911685381,25.3
2.4401483416476,1.09570074064842,25.3
2.46596085022691,0.9695682768942,25.3
2.48865884455116,0.842685813533769,25.3
2.52292888081909,0.555708202801436,25.3
2.54495171305925,0.0150286808424386,25.3
2.52227678604208,-0.641146549605747,25.3
2.50760028636751,-0.834497451348741,25.3
2.48900167282498,-1.03454190318177,25.3
2.46464909354331,-1.24544705686973,25.3
2.37437923830319,-1.80704444873501,25.3
2.25548848398537,-2.36646913395441,25.3
2.1067518828449,-2.99093242970231,25.3
1.90414464648701,-3.8206147988868,25.3
1.67925986844707,-4.67769338703743,25.3
1.37793086713129,-5.60140580249265,25.3
0.978603544222255,-6.43645570117827,25.3
0.595487406858523,-6.76423625291181,25.3
0.192859089435061,-6.73387442936467,25.3
-0.215669482354463,-6.44278135164952,25.3
-0.536966894930229,-6.0644897371619,25.3
-0.979965602226011,-5.34595967807709,25.3
-1.36529212324459,-4.5574979025092,25.3
-1.81135165238555,-3.39316131487811,25.3
-2.13140270438499,-2.34304493173766,25.3
-2.32015510904044,-1.63027654551422,25.3
-2.44382076465167,-1.07681214486159,25.3
-2.45977429486895,-0.999004361667075,25.3
-2.47456123914601,-0.924009027812601,25.3
-2.49063919778891,-0.828777783097037,25.3
-2.54104683428876,-0.239431489241504,25.3
-2.53675634337029,0.373232013769946,25.3
-2.51588947957044,0.728304132342554,25.3
-2.49243350978547,0.998786806327777,25.3
-2.46158880519115,1.26767140855413,25.3
-2.36911039344489,1.83330169355455,25.3
-2.24908659487897,2.39352481843126,25.3
-2.0933225085706,3.04498940270442,25.3
-1.88849534062876,3.88496519209503,25.3
-1.62737167114349,4.85481539675987,25.3
-1.26952211224811,5.87949837480828,25.3
-0.938259765995436,6.50074689755822,25.3
-0.622800927215574,6.75808804652914,25.3
-0.224155611820216,6.74869828681049,25.3
0.187198788244516,6.47181896970772,25.3
0.511166664580634,6.10065053571086,25.3
0.94650811492927,5.40776717276993,25.3
1.33692815408391,4.62165812101761,25.3
1.79015529648128,3.45674565483642,25.3
2.05911135868154,2.59140261964242,25.3
2.25768253042915,1.87922761788818,25.3
2.38678927083419,1.34084239350247,25.3
2.44212720323735,1.0833946880271,25.3
2.46852270966934,0.954080405976498,25.3
2.49157073129137,0.820789455254818,25.3
2.54081744777444,0.238401103785135,25.3
2.53744096661451,-0.349813546674222,25.3
2.51386089277761,-0.751413289326504,25.3
2.48817294080942,-1.03870197101533,25.3
2.45424009943122,-1.32099048159945,25.3
2.35972526695676,-1.87984257868986,25.3
2.23799617100773,-2.44042685542814,25.3
2.06861186108336,-3.14463636056194,25.3
1.85963632424516,-4.00492042252362,25.3
1.59902653592957,-4.94932454746777,25.3
1.34528625270137,-5.68944733718458,25.3
1.05879523007444,-6.30632931316342,25.3
0.572257683422043,-6.76824662801583,25.3
0.122977523321697,-6.69936535268924,25.3
-0.290502180167781,-6.36513348494839,25.3
-0.649135316352706,-5.90291886253006,25.3
-1.12944025839495,-5.06179954848836,25.3
-1.58097675464852,-4.0382379771825,25.3
-1.94506050294485,-2.97725272545245,25.3
-2.20666493368247,-2.07731495034655,25.3
-2.38501392979711,-1.35312503977656,25.3
-2.4544035639603,-1.02795559078264,25.3
-2.47268496853569,-0.937018552696486,25.3
-2.48924715032845,-0.841258487613306,25.3
-2.54134648394314,-0.245623281730378,25.3
-2.53757061071577,0.365701765982838,25.3
-2.51651686737188,0.726792183431298,25.3
-2.49292738736372,0.999101186185805,25.3
-2.4618516753346,1.26976764292359,25.3
-2.36929764687863,1.83518081287325,25.3
-2.24921934258715,2.39532318638243,25.3
-2.09299243618613,3.04846699753383,25.3
-1.88799028582106,3.8890484203082,25.3
-1.61996685452174,4.88080132898216,25.3
-1.34814399997065,5.68201312253261,25.3
-1.03825840933123,6.34142031982553,25.3
-0.534681881807308,6.779448049935,25.3
-0.080363553221949,6.67717239657588,25.3
0.328742757493697,6.32433191874929,25.3
0.704085228620133,5.8193618121054,25.3
1.2025110895163,4.91398894492029,25.3
1.72319427071816,3.65512452849059,25.3
1.9071434314249,3.10034386886925,25.3
2.0618358321772,2.58582778639699,25.3
2.21135715535886,2.05655559787587,25.3
2.35830473048067,1.46820459460469,25.3
2.43207390077058,1.13283597344707,25.3
2.46220453518798,0.986765945146608,25.3
2.48827442797053,0.842748701320912,25.3
2.51238710960509,0.660310865598375,25.3
2.5438798655452,0.108344727914729,25.3
2.52607773464083,-0.576636538487722,25.3
2.49790284156271,-0.939702196003675,25.3
2.4559670896495,-1.30792982500422,25.3
2.37762399466813,-1.78762948407691,25.3
2.27498520017937,-2.27809888274826,25.3
2.1419431753942,-2.84444348636335,25.3
1.94511172100365,-3.64859730422337,25.3
1.73396553075237,-4.47948084953707,25.3
1.5250726171353,-5.17664596591687,25.3
1.27489541346251,-5.86309673889647,25.3
0.996506584561437,-6.40928364040762,25.3
0.485734489657912,-6.79133681810907,25.3
0.0638816131749532,-6.67011921574856,25.3
-0.332039613926219,-6.32258423670325,25.3
-0.708041256082166,-5.81459329989399,25.3
-1.20806493921403,-4.90341167653663,25.3
-1.73617814214955,-3.61888510289401,25.3
-1.92241527104924,-3.05218711204891,25.3
-2.07811969399549,-2.53103428935211,25.3
-2.23698948932072,-1.96174674659742,25.3
-2.37889025002671,-1.37919473437991,25.3
-2.43704164724037,-1.11066810236396,25.3
-2.46479899579407,-0.975408525587957,25.3
-2.48901360016554,-0.840249553786334,25.3
-2.51742891643028,-0.614915392026536,25.3
-2.54466496288128,-0.0662322025778679,25.3
-2.52442845869373,0.608032660054374,25.3
-2.49442715166312,0.979865664284803,25.3
-2.45016875458692,1.35291083132579,25.3
-2.35234519312919,1.91840313440119,25.3
-2.2289731807555,2.48050892557666,25.3
-2.04670807024068,3.23488102773905,25.3
-1.89359615525612,3.86386122738685,25.3
-1.71122313111565,4.56615476593046,25.3
-1.3724974541001,5.61667955513334,25.3
-0.971259100363242,6.44841382475518,25.3
-0.599267530359865,6.76338528362952,25.3
-0.197229591468884,6.73596437928598,25.3
0.211693749622542,6.44684853512455,25.3
0.53087841875159,6.07293373933193,25.3
0.971814765110386,5.36098048748564,25.3
1.35817083193339,4.57359213759457,25.3
1.79821331340479,3.43232324472468,25.3
2.11680914230222,2.39337966516045,25.3
2.298906763146,1.71727495554297,25.3
2.41622356812665,1.20721643780624,25.3
2.4457269566554,1.06711663851031,25.3
2.47174889038555,0.93903000402277,25.3
2.49269312530889,0.815288866912169,25.3
2.54164250379753,0.220466571528862,25.3
2.53634328446869,-0.383302958191302,25.3
2.51523360160995,-0.737143052714536,25.3
2.49157602916533,-1.00762582225027,25.3
2.46055249847435,-1.27575919229354,25.3
2.36784910393451,-1.83989846877411,25.3
2.24759542234833,-2.40009673205341,25.3
2.0900224122343,-3.05852816472109,25.3
1.88463186127744,-3.90114413390616,25.3
1.59043845412184,-4.97588906012802,25.3
1.34334247841766,-5.69357691093237,25.3
1.06535816749676,-6.2943126564095,25.3
0.58164966278284,-6.76469965619675,25.3
0.133340052152515,-6.7041937346191,25.3
-0.281162999158862,-6.37471422472445,25.3
-0.635504581982339,-5.92299430811549,25.3
-1.11127710501044,-5.09737474715585,25.3
-1.5490187689343,-4.11944015289658,25.3
-1.93546697401906,-3.00803521817135,25.3
-2.20976254518785,-2.06626334314441,25.3
-2.39200217873886,-1.32209087992762,25.3
-2.45870411734536,-1.0072988870049,25.3
-2.49638881880128,-0.791556516700205,25.3
-2.5243424533722,-0.539759682540594,25.3
-2.54502605530431,0.000558516913672591,25.3
-2.52143359897031,0.654475759416895,25.3
-2.50596994207676,0.85437943021817,25.3
-2.48632578849937,1.06063611925309,25.3
-2.46127517241965,1.2719456688165,25.3
-2.37015457125597,1.8292354612524,25.3
-2.2504730933047,2.38858879542851,25.3
-2.09594925996491,3.03525854602252,25.3
-1.89150351004514,3.87336648159633,25.3
-1.6471446079383,4.78918265247365,25.3
-1.29351427254802,5.82087581228272,25.3
-1.00608627008662,6.39621450950688,25.3
-0.697210468888707,6.71899651844777,25.3
