Speed	av	del_av	ar	del_ar	PFLow	PFeHigh	P_g(mJ=-1)	P_g(mJ=0)	P_g(mJ=1)	P_e(mJ'=0)
-9.651299999999999	-2833.6461022794033	77.13350768671208	2808.6640761474055	77.18794538839626	0.9867401720503014	0.013259827949695475	0.3115978245607456	0.3633665209573179	0.31177582653223807	0.013259827949695475
-7.7210399999999995	-171.31541830173063	73.81135051205523	120.11764856183481	73.64911845915674	0.9869377358673086	0.013062264132688017	0.32054305310986236	0.34582557409583864	0.3205691086616082	0.013062264132688017
-5.790780000000001	483.33368580104246	60.646409545531256	-346.69138314977977	61.87133158270105	0.9870394795244223	0.012960520475575098	0.31859102406298667	0.34976454095920384	0.318683914502232	0.012960520475575098
-3.8605199999999997	2187.5703089248836	60.61384129932634	-2186.683213507144	60.778300202538006	0.9862306514235223	0.013769348576473132	0.3235476426764209	0.33926522367216266	0.3234177850749404	0.013769348576473132
-2.8953900000000004	3527.1801423869797	63.54748962022841	-3522.612489315065	63.6054986796979	0.9867992421411537	0.013200757858842956	0.33009484472988077	0.3268218627561232	0.3298825346551503	0.013200757858842956
-1.9302599999999999	3080.803855909444	67.9879489868652	-3087.2872187523203	68.41758228942861	0.9860258792757087	0.013974120724287815	0.3263079477232801	0.3333704201157454	0.326347511436683	0.013974120724287815
-1.5442080000000002	3497.018156629057	70.7096055630894	-3514.1658787361757	71.25396989830163	0.9858649820803972	0.01413501791959989	0.327110474417289	0.3317767137833077	0.32697779387980036	0.01413501791959989
-1.1581559999999997	3995.0689488731196	77.86013995844925	-4068.096716262597	79.3376572420674	0.985969989102419	0.014030010897576765	0.32678197484429844	0.332476462171139	0.32671155208698244	0.014030010897576765
-0.7721040000000001	4520.55581749997	80.85578499210791	-4517.008406379211	81.71334321161368	0.9857943560763609	0.014205643923635656	0.3295606429864509	0.32668354348230794	0.32955016960760203	0.014205643923635656
-0.38605200000000006	4861.785743196357	82.67762573927746	-4986.7708443319125	84.30768441523325	0.9863582260907788	0.013641773909218207	0.3293965643141256	0.3274914032112067	0.32947025856544615	0.013641773909218207
-0.19302600000000003	4878.4258626887095	75.50996077483872	-4989.24836679075	79.56855958118841	0.9872184416889679	0.012781558311028916	0.3308156420892197	0.3258670428154848	0.3305357567842633	0.012781558311028916
0.19302600000000003	-2452.611659685247	66.99484358186778	-2609.247817758598	65.98170369353386	0.9870776939958786	0.012922306004118277	0.3320025008112714	0.3231626715536565	0.3319125216309503	0.012922306004118277
0.38605200000000006	-2988.0344161434195	75.9455294425339	-3144.4390768024723	75.97230126025477	0.9862796720117037	0.013720327988293275	0.32973380405776553	0.326848784943584	0.32969708301035394	0.013720327988293275
0.7721040000000001	-3729.230541910363	87.21347758340053	-3780.410766853636	87.68541737517904	0.9858009725662411	0.014199027433756001	0.3284922094661703	0.328743102418743	0.32856566068132687	0.014199027433756001
1.1581559999999997	-4111.868431837517	89.50424434959982	-4172.015041915069	90.5893228670086	0.9854386634678071	0.01456133653218963	0.3301144977100365	0.32526993341803523	0.330054232339736	0.01456133653218963
1.5442080000000002	-4452.784349700261	100.17476988126194	-4491.511909020702	100.94901818479599	0.9852942571151335	0.014705742884862956	0.32977667848153724	0.3257661447997033	0.3297514338338929	0.014705742884862956
1.9302599999999999	-4634.865288061118	97.4098563957675	-4660.682519865148	97.8336921351651	0.9853296866379343	0.014670313362062499	0.3290572042350089	0.32709185035035926	0.3291806320525656	0.014670313362062499
2.8953900000000004	-5076.092748622993	104.25867935680276	-5090.125129148069	104.48079970302656	0.9854577793646992	0.014542220635297727	0.32711638517315966	0.33127247415803185	0.3270689200335068	0.014542220635297727
3.8605199999999997	-5554.996279643779	116.45252749945845	-5562.817864005807	116.64828044796447	0.9852837061145837	0.014716293885412934	0.32500843335025864	0.33516526350351167	0.3251100092608131	0.014716293885412934
5.790780000000001	-5770.114333974117	120.62904646906405	-5714.499840948245	121.02162354675971	0.9857535828717453	0.01424641712825204	0.3214434994399427	0.3430160710854773	0.3212940123463249	0.01424641712825204
7.7210399999999995	-5323.912157242913	116.49865659960703	-5352.899270506951	117.08907094963067	0.9867028054757693	0.013297194524227013	0.31580909062311013	0.3550464986551885	0.3158472161974713	0.013297194524227013
9.651299999999999	-5676.48457718677	100.49017993787034	-5670.937046424545	100.48232237916777	0.9862395721037166	0.013760427896280236	0.3080786034685613	0.37015881115918453	0.3080021574759711	0.013760427896280236
